model,k_shots,num_classes,num_filters,num_conv_blocks,dataset,split,epoch,mix,accuracy
ProtoNet,1,5,64,4,amazonreview,val,1100,1,0.474950
ProtoNet,1,5,64,4,amazonreview,Train,1200,1,0.984799
ProtoNet,1,5,64,4,amazonreview,indomain-val,1200,1,0.749502
ProtoNet,1,5,64,4,amazonreview,val,1200,1,0.472292
ProtoNet,1,5,64,4,amazonreview,Train,1300,1,0.985599
ProtoNet,1,5,64,4,amazonreview,indomain-val,1300,1,0.787774
ProtoNet,1,5,64,4,amazonreview,val,1300,1,0.469236
ProtoNet,1,5,64,4,amazonreview,Train,1400,1,0.986799
ProtoNet,1,5,64,4,amazonreview,indomain-val,1400,1,0.776877
ProtoNet,1,5,64,4,amazonreview,val,1400,1,0.470565
ProtoNet,1,5,64,4,amazonreview,Train,1500,1,0.988799
ProtoNet,1,5,64,4,amazonreview,indomain-val,1500,1,0.753887
ProtoNet,1,5,64,4,amazonreview,val,1500,1,0.454219
ProtoNet,1,5,64,4,amazonreview,Train,1600,1,0.989199
ProtoNet,1,5,64,4,amazonreview,indomain-val,1600,1,0.777010
ProtoNet,1,5,64,4,amazonreview,val,1600,1,0.422724
ProtoNet,1,5,64,4,amazonreview,Train,1700,1,0.989999
ProtoNet,1,5,64,4,amazonreview,indomain-val,1700,1,0.774086
ProtoNet,1,5,64,4,amazonreview,val,1700,1,0.434817
ProtoNet,1,5,64,4,amazonreview,Train,1800,1,0.988799
ProtoNet,1,5,64,4,amazonreview,indomain-val,1800,1,0.752159
ProtoNet,1,5,64,4,amazonreview,val,1800,1,0.410897
ProtoNet,1,5,64,4,amazonreview,Train,1900,1,0.989199
ProtoNet,1,5,64,4,amazonreview,indomain-val,1900,1,0.760266
ProtoNet,1,5,64,4,amazonreview,val,1900,1,0.428837
ProtoNet,1,5,64,4,amazonreview,Train,2000,1,0.987999
ProtoNet,1,5,64,4,amazonreview,indomain-val,2000,1,0.748571
ProtoNet,1,5,64,4,amazonreview,val,2000,1,0.445980
ProtoNet,1,5,64,4,amazonreview,Train,2100,1,0.989599
ProtoNet,1,5,64,4,amazonreview,indomain-val,2100,1,0.767575
ProtoNet,1,5,64,4,amazonreview,val,2100,1,0.460598
ProtoNet,1,5,64,4,amazonreview,Train,2200,1,0.989199
ProtoNet,1,5,64,4,amazonreview,indomain-val,2200,1,0.735149
ProtoNet,1,5,64,4,amazonreview,val,2200,1,0.390033
ProtoNet,1,5,64,4,amazonreview,Train,2300,1,0.989199
ProtoNet,1,5,64,4,amazonreview,indomain-val,2300,1,0.763189
ProtoNet,1,5,64,4,amazonreview,val,2300,1,0.429502
ProtoNet,1,5,64,4,amazonreview,Train,2400,1,0.989999
ProtoNet,1,5,64,4,amazonreview,indomain-val,2400,1,0.762126
ProtoNet,1,5,64,4,amazonreview,val,2400,1,0.417276
ProtoNet,1,5,64,4,amazonreview,Train,2500,1,0.982799
ProtoNet,1,5,64,4,amazonreview,indomain-val,2500,1,0.766246
ProtoNet,1,5,64,4,amazonreview,val,2500,1,0.442924
ProtoNet,1,5,64,4,amazonreview,Train,2600,1,0.987599
ProtoNet,1,5,64,4,amazonreview,indomain-val,2600,1,0.761063
ProtoNet,1,5,64,4,amazonreview,val,2600,1,0.463123
ProtoNet,1,5,64,4,amazonreview,Train,2700,1,0.977599
ProtoNet,1,5,64,4,amazonreview,indomain-val,2700,1,0.720797
ProtoNet,1,5,64,4,amazonreview,val,2700,1,0.436678
ProtoNet,1,5,64,4,amazonreview,Train,2800,1,0.975999
ProtoNet,1,5,64,4,amazonreview,indomain-val,2800,1,0.755615
ProtoNet,1,5,64,4,amazonreview,val,2800,1,0.452093
ProtoNet,1,5,64,4,amazonreview,Train,2900,1,0.983199
ProtoNet,1,5,64,4,amazonreview,indomain-val,2900,1,0.781661
ProtoNet,1,5,64,4,amazonreview,val,2900,1,0.479867
ProtoNet,1,5,64,4,amazonreview,Train,3000,1,0.989999
ProtoNet,1,5,64,4,amazonreview,indomain-val,3000,1,0.779934
ProtoNet,1,5,64,4,amazonreview,val,3000,1,0.458073
ProtoNet,1,5,64,4,amazonreview,Train,3100,1,0.989999
ProtoNet,1,5,64,4,amazonreview,indomain-val,3100,1,0.747907
ProtoNet,1,5,64,4,amazonreview,val,3100,1,0.467375
ProtoNet,1,5,64,4,amazonreview,Train,3200,1,0.989999
ProtoNet,1,5,64,4,amazonreview,indomain-val,3200,1,0.777542
ProtoNet,1,5,64,4,amazonreview,val,3200,1,0.451694
ProtoNet,1,5,64,4,amazonreview,Train,3300,1,0.989999
ProtoNet,1,5,64,4,amazonreview,indomain-val,3300,1,0.779801
ProtoNet,1,5,64,4,amazonreview,val,3300,1,0.446246
